33
35 260 500
214 396 500
401 309 500
62 110 500
438 61 500
1077 2986 2781 379 1135 1758 2546 2062 1102 301 
2136 2610 1029 1003 2201 261 481 2693 767 1121 
2774 1748 2906 1688 534 391 2181 1084 807 266 
819 2220 1819 2283 55 939 735 1728 39 2207 
2365 1307 1792 2147 513 403 1697 2696 2210 1790 
318 1491 1088 2224 66 1108 1906 1526 624 1203 
289 1494 911 467 1128 790 1677 2748 2442 1361 
867 2205 1223 2972 2153 1239 1924 242 632 65 
2249 1890 171 167 958 1712 2479 2086 1098 1312 
813 2560 1632 778 611 2561 2522 1460 1477 2915 
1479 951 792 1403 1347 1988 595 2590 2331 2794 
425 870 2521 2031 1015 1546 2152 1596 1056 2417 
192 286 649 1137 1132 1613 265 1954 1320 1187 
649 1954 192 286 2926 929 2431 2446 1613 2509 
996 1518 67 1495 440 187 2149 2715 1897 2576 
1982 2833 2373 782 366 343 598 836 606 2351 
1699 1931 668 888 546 2318 60 770 2925 1333 
48 952 1180 1536 384 2826 910 293 601 399 
1208 2620 490 2971 1315 1068 2465 721 1812 1219 
481 555 1375 1029 2057 1914 2519 2610 2136 468 
2598 859 371 1844 2618 1500 2999 2647 2592 331 
299 2192 2163 503 1837 2946 2660 85 92 1962 
2220 39 1189 2207 2647 920 55 1819 1844 819 
2661 2341 726 2850 1740 2700 2291 2084 2457 2652 
669 338 2118 2717 1481 1312 2843 1814 1798 1698 
2808 2006 1329 1850 2363 903 270 283 1512 165 
2138 500 1355 723 806 1064 2197 1219 2465 1588 
1681 1755 1952 1049 1718 1747 1229 220 1154 2701 
686 245 1547 1259 576 84 118 2555 1857 2187 
2763 198 1414 1383 1058 1463 505 631 466 572 
1903 825 1415 1023 374 2141 233 406 507 1304 
1313 118 1322 576 1304 374 1458 249 2905 233 
2312 2559 47 1330 137 895 2597 1756 1505 2459 
2105 58 965 1464 1033 1580 2630 310 1985 113 
1988 927 1347 1479 1403 857 595 2137 792 2590 
48 1536 934 601 293 910 1544 1180 1652 70 
1771 648 1493 525 740 2036 2712 675 202 646 
1635 2589 679 2502 2490 892 2735 1017 189 82 
2418 1711 2184 2290 1417 2029 1531 1407 504 2507 
863 2027 976 1900 1052 332 134 420 1228 2279 
2702 1474 1250 2196 569 1306 2488 2354 2486 2229 
1878 167 857 1712 2673 925 171 1098 2551 1890 
2375 2608 2513 179 881 389 1409 1669 2499 1951 
2124 1363 2818 1525 814 2617 1392 1726 75 754 
414 2108 72 437 1653 1009 694 1602 2178 604 
1438 2167 1108 2979 2224 213 2090 1906 434 2112 
314 1549 566 1929 1476 2286 341 2721 1761 2820 
277 2624 2400 2993 270 484 2363 2001 2006 903 
2105 1464 1985 950 2580 113 1074 2822 1033 58 
2795 2734 828 1276 2657 2899 1100 1397 2805 2377 
1393 1586 2058 2755 2037 2112 701 2448 123 608 
873 2762 658 2731 2540 2326 2117 1960 262 2393 
1921 1097 2403 138 741 2859 1998 522 1285 1779 
707 259 1211 2860 2518 2967 808 2522 365 585 
377 2510 2568 567 387 151 520 2436 621 1975 
381 2232 2572 2195 1130 2519 2136 261 2685 1914 
2045 1357 1786 333 1473 2099 2149 2981 2749 1575 
1468 2352 427 732 1186 2753 2477 2054 1936 1131 
221 1810 697 1667 223 2245 1089 2414 1827 2278 
1900 1228 956 863 987 449 1048 2027 2279 565 
1113 695 1661 2587 1783 185 2807 842 2857 1384 
131 1378 1828 1161 2883 2995 559 164 2439 1838 
1835 1794 1209 2097 2498 2676 823 1225 603 2450 
2491 2694 2657 2475 2079 2377 1258 2100 2244 1301 
1484 1194 801 1910 2088 1744 1299 309 2775 1018 
319 2005 2849 1739 653 2741 997 1768 2891 2236 
2237 1437 1168 2202 2294 592 2035 1664 1696 409 
784 1371 632 1035 1445 2153 2225 434 1223 1147 
2173 788 1644 2788 1905 1332 1395 363 1358 2968 
386 1742 796 1840 453 2885 2785 1539 94 2821 
565 449 1228 976 990 501 2439 2279 1704 488 
897 239 2077 1370 2584 1777 2382 2917 405 1134 
2791 1394 616 342 2137 2707 1356 549 1988 1347 
2495 2619 2439 280 565 987 729 1517 488 501 
779 742 2714 2011 1881 1969 865 719 355 103 
1138 1103 2290 1502 726 535 1417 2850 2507 1836 
2840 2842 2847 2493 2630 2545 2238 384 2826 613 
1255 2447 2686 758 411 893 1214 1621 1183 493 
1650 561 1968 2023 1175 2674 1851 2878 1038 2389 
1495 931 2149 187 67 2259 1518 440 1059 2576 
2849 319 1006 78 982 2459 2005 1505 1909 60 
2523 168 1368 2172 2577 905 255 1541 268 586 
1388 711 1896 1604 866 1818 418 1605 2116 2300 
36 715 2296 1172 2452 454 457 2664 2846 1298 
2413 628 1443 1066 1082 1367 680 2125 2836 225 
2050 2490 311 2585 82 1453 892 1455 1125 954 
1121 2610 2201 918 2053 1029 2057 2693 2136 667 
2804 2954 1284 2856 2419 2989 2483 1448 366 2473 
768 2003 2757 2041 724 2389 2063 378 2674 1158 
60 78 997 888 1916 2104 1909 1569 319 2849 
1456 2094 461 2302 2264 1096 2129 717 2304 728 
1816 2768 1136 850 1200 538 2506 1935 671 1145 
2245 604 87 1667 961 414 72 1089 336 221 
2206 1724 405 1847 2327 438 772 2082 2562 2917 
2532 2864 1548 1321 2208 1967 1274 1434 1678 854 
1220 770 2044 2963 1389 2081 172 1931 2798 2528 
1804 1716 2025 2463 2613 2407 237 1117 2602 2241 
2422 1461 34 2397 1880 1424 2856 366 2358 1919 
425 705 1188 2031 2521 2343 1146 928 1056 1050 
1094 2574 2576 1563 856 2715 699 2345 321 2383 
1402 2735 1169 679 1635 400 2895 597 189 954 
1910 1484 1538 473 2263 981 1060 1299 801 2040 
2852 1904 1995 1401 890 646 794 2441 1623 2144 
1024 1941 833 2262 1411 527 849 1570 457 2998 
2930 320 2634 2816 2527 2615 2720 211 1757 2346 
545 1802 123 2904 2037 718 1586 1035 2710 104 
406 825 947 2928 1903 374 1150 1415 1433 1313 
1020 2262 527 1941 1743 849 1411 1882 833 2998 
2611 2953 145 2476 2579 2558 2552 763 86 809 
2697 1144 1429 2264 1694 2303 74 2235 2596 1738 
1891 103 599 1297 450 719 2714 2466 1351 1637 
848 2284 1565 1585 1298 465 2270 1679 540 715 
2610 481 2136 936 918 2057 1375 2519 1003 555 
2687 2267 1849 436 1379 2632 1508 2092 346 141 
256 2012 2934 2564 1727 2033 876 1236 1248 2644 
560 93 716 2603 802 121 1351 1637 101 1902 
910 70 2630 950 1649 113 1536 293 384 2105 
2671 1801 1789 2310 795 1251 2404 2784 1765 645 
1371 1802 2037 984 1445 1022 1147 2904 632 784 
395 875 1640 618 1116 1700 1093 1597 68 2440 
2604 2350 2179 2599 1148 2877 1756 653 47 2741 
1834 1851 561 2023 1754 995 116 2389 2878 1868 
1294 1240 878 1567 2829 677 1206 439 1590 1762 
480 526 2330 543 2430 1126 170 2503 766 2729 
1908 2571 536 2025 91 247 1913 1075 2436 1803 
2796 2391 2084 428 334 2652 1737 102 2924 2230 
176 1242 845 1831 2721 1476 35 2309 1549 1761 
267 290 2010 2190 1658 448 2916 1874 2815 392 
2174 581 2782 1224 582 1506 1431 196 1380 1553 
423 1944 45 2101 1808 673 2640 2983 1646 2565 
2706 1530 2168 2834 317 485 205 542 879 1673 
1898 1900 1228 2348 1416 1425 976 559 1972 2027 
1747 1718 944 1952 2873 1057 2156 2701 1681 220 
705 1146 511 2343 902 816 1015 1080 2428 877 
1497 1442 2213 1877 735 1728 1793 2119 2283 1598 
332 134 2027 956 420 1986 863 1190 1752 1900 
558 273 2102 194 2575 1720 2588 2533 119 71 
1959 454 2453 1236 876 2243 36 2452 2953 256 
1486 1261 1753 2765 219 2588 2437 762 2533 1385 
2266 2031 1188 1225 1015 1614 425 928 1835 2417 
2873 1477 1747 1460 1576 1659 2701 1049 1632 2156 
198 361 946 1414 785 1160 1296 2763 1151 1617 
1566 2227 889 2259 515 1495 569 1306 1817 187 
2263 473 1139 346 1508 1691 2040 1018 1538 1910 
909 2855 2941 69 1231 231 2638 475 1927 2099 
2385 2773 1788 1734 2313 1615 38 1454 1695 1855 
630 2430 1745 2392 212 1471 1422 480 580 1879 
806 1583 2138 500 943 328 1219 1355 2197 2051 
2271 764 2410 2194 1670 2236 1709 100 1739 1768 
628 1082 2539 691 1001 615 2836 1443 733 2413 
2357 2965 2854 675 1624 1629 2036 525 2987 2712 
1233 1812 1315 935 2705 1208 2668 217 490 2620 
491 1887 1435 1254 2997 1763 1683 2626 2151 544 
2650 150 1373 1153 1554 2823 2549 739 2411 137 
1750 2859 1336 1359 1938 1974 1998 687 1846 2888 
502 340 2505 2858 122 1249 2331 2870 1625 1446 
1932 830 2678 666 2064 2477 1131 1705 1275 1627 
35 2721 1464 1929 1985 310 1242 963 176 2105 
91 2571 1616 621 1913 520 1041 1908 1975 2436 
1151 785 1105 1645 1187 265 2242 198 505 1137 
2986 917 2062 379 1102 301 2633 2546 2781 2964 
2085 748 1497 1805 735 1877 2107 1939 657 1051 
393 287 1213 2353 306 1114 2626 2362 886 2151 
2343 877 1546 1979 705 1596 2428 419 1050 2521 
517 143 1475 1791 571 756 2896 623 1843 2922 
1066 1001 1408 2125 628 189 691 2589 2413 2539 
203 2556 1413 2007 130 1204 304 2247 2175 826 
2458 1688 534 1795 2516 2621 1748 2774 1593 807 
562 2046 531 2061 1192 1478 369 801 1926 1484 
2998 2664 1941 457 2170 1172 2270 811 465 1020 
2870 37 2794 474 2331 302 2732 2505 792 1446 
1906 2224 1526 922 66 1108 624 318 394 1491 
221 1667 2414 697 975 2245 2900 1009 111 1949 
2511 1391 214 2609 900 2517 2471 2956 2234 1365 
2530 2496 793 330 636 2839 1522 2148 2814 1190 
1628 416 1470 126 1965 1717 482 415 77 2089 
618 1116 2080 2736 1640 678 2614 1829 1036 1182 
699 1563 2383 1016 2576 856 2308 2325 187 2715 
2016 541 1648 1676 1591 1207 2253 2947 588 1577 
1423 461 2129 2499 1007 881 2083 780 1694 2302 
741 969 1285 138 2403 1921 1662 1779 2361 803 
171 167 2551 2635 156 2673 1890 1863 958 925 
1533 2110 747 1150 864 2427 1483 1433 2928 115 
1397 410 1276 2377 2314 2657 1607 966 529 2795 
760 1286 2958 1928 2503 885 2952 2526 766 1459 
2062 2166 301 2986 1077 634 514 757 917 1866 
992 1502 1138 2290 2507 1836 2320 2739 2948 1407 
1381 1127 1741 1511 2048 2682 2454 1776 1167 626 
1187 1076 1645 1137 265 785 1151 1613 2875 2034 
2238 1203 613 1491 2545 2840 608 1594 922 2655 
2291 1496 96 1996 1945 1737 2514 1114 2661 2457 
2224 318 922 1088 2112 962 1906 1393 1491 2058 
2665 1531 1266 2184 2268 504 1407 1711 208 1618 
1171 2547 1140 2865 1326 2938 1826 783 1646 661 
795 355 1789 1894 2011 779 1801 2310 865 2946 
1232 44 2362 2162 810 432 2319 2429 2882 2049 
977 1783 185 2857 2587 495 695 1661 2931 2807 
1945 2353 2514 1213 96 577 1737 1079 2291 1107 
714 1981 2359 2616 2420 2679 88 1961 433 1603 
678 1640 2384 2080 1093 68 2718 618 2614 395 
2463 2542 2613 1804 2602 1013 237 2025 2407 1716 
690 1287 1994 2851 2464 1558 253 2405 471 1499 
539 1278 2332 656 610 363 1410 125 368 1323 
402 2711 54 1685 2940 530 1444 133 1866 329 
1003 2053 2201 2610 2047 1953 2867 2057 667 577 
629 271 2026 2014 663 1594 1602 694 497 2655 
548 2648 135 1655 665 2684 2659 1838 840 139 
1164 2366 1345 1826 1854 673 1140 2865 472 1171 
311 2114 2830 2333 769 2050 1453 2182 1002 2307 
543 170 2719 324 300 1040 2729 526 2990 1400 
1381 1104 1511 2682 1776 2454 1741 2048 383 2966 
2748 1341 289 914 1179 923 1677 2593 1361 911 
616 2274 2707 1356 1832 1221 1721 797 2791 1509 
1558 2195 381 1230 972 471 1412 2232 2572 2685 
732 702 1705 830 2678 1932 2352 2887 2738 1073 
1160 929 1320 286 265 192 512 1137 1202 785 
2786 1342 1452 2929 1338 846 207 1382 2074 1324 
2382 2892 239 2584 1736 1361 2087 2917 2077 2275 
2781 1758 749 338 669 2546 917 2199 296 2843 
538 1008 1145 1816 2506 850 2768 1200 1935 464 
1613 1187 265 929 1105 192 785 2875 649 1076 
1502 992 726 1103 2850 2290 535 1836 1948 1740 
346 1691 1060 2263 109 473 2040 1508 2371 436 
1171 1826 1110 2865 1124 2547 2366 1164 1646 673 
573 583 1701 1668 2197 2790 2761 500 2814 943 
1252 2677 533 59 1290 2078 1697 2346 1513 2816 
633 843 446 2897 1257 94 1833 1840 2785 1170 
74 1429 2303 1026 2697 521 397 2235 2139 2028 
538 1157 1136 464 2506 1630 1008 1200 1376 850 
1050 511 816 705 1188 1015 902 2343 1225 2428 
65 1445 1223 867 1802 2153 2904 1924 1035 632 
2132 2350 2877 1037 1949 1153 739 2599 1756 2472 
305 2975 2662 2866 2103 149 2756 2950 2126 1517 
406 747 570 1099 1533 2928 1483 1023 1433 2110 
1076 785 2242 198 505 1645 1105 265 1058 1187 
1875 2531 116 2309 1834 1256 1038 845 1754 1851 
739 2650 1949 2877 2132 1148 2411 2350 1070 2900 
2969 2068 2898 1229 2492 574 700 1681 2701 2775 
2592 2207 2647 537 841 2043 2598 754 1844 939 
285 2433 2008 2113 2848 1215 1432 2018 2778 1265 
1145 538 129 2881 464 730 2625 1136 1165 1376 
173 2041 2627 2063 1713 1280 1005 378 1480 291 
2733 350 683 528 64 1769 744 693 2797 846 
1132 512 361 1617 1058 265 785 1320 929 1202 
1378 559 131 2439 978 2348 1828 2189 2883 990 
2087 1736 1386 2066 619 1920 2944 1134 1178 2275 
789 183 2003 2827 1657 724 860 2041 2322 1005 
1124 1345 1854 2366 472 1826 673 1944 901 423 
2595 129 2625 2171 1573 2881 40 2636 1157 738 
1300 2945 2600 2886 635 2950 2824 1582 2126 1263 
2048 2621 2682 1381 1593 2516 2458 2966 1776 1127 
2035 2237 983 1437 1664 1971 2202 1696 158 516 
2735 189 2075 1017 1408 1635 1402 1934 597 2125 
2646 2897 2785 1539 2484 1692 796 1840 2550 1143 
1140 1110 1826 2865 2547 2938 1124 1646 673 2366 
2664 457 2270 1000 715 1086 1298 2296 465 2998 
1922 2221 751 1656 609 1559 817 1964 1487 1246 
447 2370 2639 2988 2570 750 1396 773 2071 81 
2878 341 1650 995 566 1761 640 1868 1968 1851 
312 2722 1933 652 2000 2185 2968 1410 563 1184 
1201 2688 1912 339 2537 1970 2443 195 2720 2425 
1419 388 2275 911 1736 862 56 1361 2142 1386 
2748 2593 1128 2892 2584 2689 1361 2724 1341 914 
2152 48 399 934 952 870 394 2826 928 624 
894 2500 160 2716 2798 1714 357 2779 1279 489 
2300 2736 1597 1309 2116 452 618 1896 866 1388 
758 2150 1427 1293 411 255 1255 2172 994 1238 
2000 2140 312 1933 656 1176 610 1410 2722 1323 
1772 2338 486 307 1823 2863 1946 2176 2874 2065 
427 2352 2160 1861 2738 1710 974 732 2961 1468 
1137 265 1105 1613 1076 785 929 2875 1645 1151 
1056 1015 1225 816 1146 2031 705 2266 425 1050 
39 1844 939 2647 2991 2207 2220 2282 2598 1155 
330 2839 332 2135 1752 1052 1091 2468 2148 863 
1729 2822 2683 2580 152 2923 113 2838 1876 199 
1572 531 1926 562 1478 2637 1085 1377 347 2955 
499 2832 2034 2726 2875 1584 1784 2200 1674 1105 
981 2088 309 801 1484 2775 2980 1299 1744 1910 
1634 521 1253 2555 74 1547 245 397 2583 2187 
589 2282 2991 1241 2977 1855 2645 761 1273 1615 
1673 579 1530 217 524 90 879 2834 205 1047 
1260 2760 2329 835 1679 811 722 2725 1585 1440 
2416 2369 2778 1349 2018 43 1230 639 2433 1499 
2506 850 638 1630 1008 2768 1136 538 1816 464 
1177 2443 2425 2537 2688 339 1912 2527 404 2615 
2936 512 2345 2574 1421 842 1617 1320 856 1384 
608 1491 1106 1594 318 2396 2238 922 2058 613 
2007 2334 443 209 2247 203 1083 2175 2932 2408 
775 442 2127 887 2876 303 2019 1704 839 2122 
878 1762 2771 1567 1240 804 1950 439 1238 2203 
2016 1577 2947 1095 1648 541 470 2643 2884 2253 
935 2971 2620 1068 2465 1537 490 1785 2844 1812 
2498 2676 979 1794 459 1835 2211 2134 2097 2450 
2557 746 2212 650 357 160 1714 1333 829 2641 
2860 970 365 707 2614 259 2080 2518 2967 678 
82 1455 2502 691 2589 828 2585 2899 954 1350 
577 2353 1114 1079 306 2514 1945 886 393 2867 
2686 2663 1621 1255 2523 994 411 1541 2172 893 
1364 1432 285 611 264 1156 2008 1504 2433 1659 
1338 2460 2797 1334 2929 683 2786 685 523 693 
1969 1297 1627 2466 1881 2678 2714 1705 103 991 
2536 1991 2239 2692 1992 2349 781 2076 344 1472 
2465 1355 2138 2844 806 2971 723 2620 943 1064 
1012 1389 770 2798 1931 2963 2044 933 489 2528 
710 1832 1509 1129 1356 616 1305 2274 797 2257 
1235 1782 2689 2386 2724 2750 2217 2593 818 2216 
2153 1445 867 1147 632 924 65 2972 2225 1924 
581 1553 1380 1283 1045 2174 582 1764 2581 1506 
2097 1188 1835 1056 816 1794 1552 979 2266 823 
204 2638 676 1678 2426 2708 475 2131 49 854 
62 786 755 1839 1702 1337 222 1964 1542 2276 
976 1048 1900 987 2348 559 956 2439 1898 449 
1681 1264 2068 1755 1154 944 2969 2775 1744 1295 
2195 1558 1130 2416 2572 1199 381 972 2369 1994 
909 2099 69 1061 2981 2855 353 333 1357 2941 
1112 2162 432 2429 2362 2049 44 2319 810 393 
2668 2705 1068 1270 90 2955 217 456 1812 1315 
2214 2073 2337 1797 1813 155 727 809 2658 1957 
1222 2689 2216 818 1782 2750 2593 2742 2724 2386 
876 256 2934 1054 1031 1959 2033 2243 2453 2740 
1607 2314 1973 279 1397 529 415 410 1690 1100 
804 255 1427 2771 1293 2172 1830 1183 905 1762 
153 1924 2455 2123 867 924 390 2205 146 1940 
878 1567 1206 1039 439 1294 2829 1762 1950 1590 
589 1855 2313 1615 2977 761 1196 1273 1788 1695 
35 2721 1043 1876 1074 1985 176 1831 1464 1476 
712 2787 1516 181 2933 1534 413 1454 1799 2351 
506 2880 868 2898 110 700 574 365 2969 1829 
1620 1809 469 337 658 1989 200 2745 262 2358 
2680 609 1922 1656 1557 222 591 1173 1964 1487 
2653 799 445 1292 276 640 1856 2820 229 884 
654 2934 2093 1957 1031 2740 256 727 2337 1643 
502 1446 2505 2258 2858 226 1072 274 474 2870 
2486 2702 957 519 2022 2196 2229 1474 1465 2548 
2784 1765 2671 344 645 1034 2076 112 2349 2862 
59 1142 2677 533 1697 403 2078 1290 2095 2346 
1634 2360 1195 1859 521 2187 206 397 250 1547 
2997 1892 491 2764 810 2882 544 1887 2626 1069 
994 411 758 2686 2447 1214 1293 1183 2172 893 
479 116 1707 1754 1834 2021 2531 1152 1038 2759 
1354 843 1529 2379 269 633 1833 1143 324 1274 
916 2100 2399 1874 2244 2694 2292 2491 725 216 
84 2974 2032 945 1642 2555 245 2297 2583 686 
1198 835 2760 2725 722 1679 1449 2329 1440 1585 
1753 1385 2588 1055 762 1720 1820 1486 558 2437 
2497 557 444 1633 2552 2658 1813 2579 86 1797 
1766 635 2670 2126 1300 2824 790 1595 184 2945 
1295 1229 2061 1978 1428 2046 1755 1681 1744 2068 
2113 2209 1349 1774 2778 260 435 2848 1942 1156 
504 1109 2184 2409 2665 1711 208 1531 2268 2782 
1807 2577 1859 1368 1672 2831 586 905 53 590 
1923 1653 2178 1956 2108 617 884 437 694 2902 
1331 2464 2851 1770 2405 1436 471 2524 2908 1287 
456 2705 2955 2668 1377 1233 1796 90 1725 2780 
2535 337 146 1733 2317 1620 1989 106 1809 2504 
117 1430 1501 199 1979 2960 2838 2567 2364 1990 
2977 380 1775 1855 589 1615 1241 1196 1788 2566 
2379 1434 2208 2532 843 1354 633 1011 1257 446 
2649 831 666 509 814 2064 2164 1726 1932 1073 
1397 1100 2795 529 966 2314 410 2899 733 615 
1958 592 1917 1584 2200 1784 2336 409 2875 2832 
1119 539 363 2332 2344 656 368 788 1410 1905 
2716 1763 898 489 1887 1719 2779 1715 1181 544 
2627 2188 174 291 1158 2578 1480 2063 173 1713 
681 2484 1811 883 2461 834 1833 2301 1822 1170 
1498 1696 2777 1664 2294 1437 2321 1693 983 351 
1553 1764 1224 600 915 1380 360 581 2402 582 
1448 2957 1004 2954 2713 2949 853 2435 1317 487 
1510 1662 455 741 1097 803 1779 138 554 855 
2958 1101 760 885 2952 1459 2193 1928 345 2861 
1118 2464 690 2405 2851 1994 253 294 2260 1269 
1358 1488 1841 1332 798 1674 1883 1800 2169 2788 
869 2480 2485 2482 1992 1824 348 2534 1925 2994 
1513 1142 533 1564 2078 2154 1252 59 2677 2307 
689 812 2586 433 1552 823 2679 2951 607 816 
229 1247 276 2737 2653 799 2002 445 1469 2666 
255 2172 411 1427 1183 758 1238 1255 2523 2150 
1039 677 2829 1240 1590 439 878 1647 1567 1950 
1428 1978 1264 1746 2367 1755 1760 1229 369 2061 
1781 361 1414 631 321 1617 1897 1058 1518 946 
2466 1217 1969 103 1027 2714 1627 614 719 1891 
2284 2270 1028 715 465 1172 2664 1585 848 1565 
1910 2040 309 473 981 1194 1484 2872 1018 109 
635 1166 2945 2824 1263 2950 2600 2126 2886 1582 
2805 2079 2694 980 2657 2244 1769 2734 1858 966 
292 2729 526 2298 2430 212 543 1040 2990 480 
1600 1984 1311 2723 852 1489 248 2356 1626 1374 
233 1322 374 249 1313 948 861 825 576 1955 
1832 556 797 710 1362 2257 1221 2690 2274 1939 
569 1474 515 2488 2259 2354 957 2196 1059 2702 
2696 2210 403 921 1792 2095 2365 1697 345 513 
2334 2932 400 2175 240 1873 443 597 1402 1204 
1597 2116 1182 2300 1896 2736 452 618 875 1388 
362 2055 2265 1642 2297 2837 1622 2974 157 498 
1626 655 852 1303 73 1600 248 2723 460 2935 
2717 2086 1814 941 2249 2115 338 1798 282 669 
1322 948 1304 374 118 576 233 2928 825 249 
2435 2695 853 385 487 1317 2528 2713 1715 898 
791 1068 935 490 721 217 879 1673 2620 542 
2596 1915 2155 575 2028 2697 1524 2303 2139 165 
2713 1886 2435 1977 1396 1314 2957 190 853 2370 
1671 105 855 99 408 1867 1779 1510 2004 1335 
1907 1578 821 2186 2355 2424 1579 315 2030 507 
286 1132 1384 2509 192 929 1954 1202 512 2936 
854 2864 1967 1011 2747 2425 1678 2532 2208 2537 
1313 1304 948 374 249 233 576 118 825 2905 
125 610 178 539 2140 656 1119 661 368 783 
1858 846 528 1452 1769 660 1133 2786 683 2805 
1665 1947 44 2764 810 740 2319 1892 2641 544 
783 2547 661 178 2938 1110 2865 368 125 1171 
771 1400 2990 1703 300 2918 297 2301 2729 2719 
1360 2709 2789 709 426 765 1399 1465 263 228 
83 283 942 2006 692 2363 2342 268 2808 484 
1505 895 2312 2459 2451 949 275 2891 2569 2597 
1269 1436 1770 2908 2524 2388 2168 2959 2464 2405 
1358 2788 1288 1488 1644 985 2968 798 2173 2169 
546 1714 357 668 1931 2318 894 650 2255 2798 
2929 1216 523 1338 2460 1676 2074 2157 2797 1591 
108 2901 1387 687 855 1938 1336 105 1779 1318 
1750 687 1938 1359 1071 2859 2888 2901 1335 108 
664 786 1702 2606 158 1227 2276 1839 62 1542 
1216 2929 2797 2786 1334 2460 683 1133 846 2074 
248 73 1348 2723 676 2708 2821 1374 2131 1600 
77 2475 2491 2377 2100 980 410 2657 1628 216 
914 1128 289 1677 2675 2593 2748 818 272 1179 
1133 2074 2786 2929 1382 207 1338 232 2157 1452 
211 1399 2281 1757 2720 1970 2789 709 339 1328 
2956 2983 1808 154 1391 2517 662 2565 2471 1944 
2366 472 1164 1854 1124 1944 423 901 673 2767 
2550 1365 1587 1692 1822 900 2646 681 214 2803 
2137 595 951 1636 373 1988 927 1479 549 2529 
2821 2131 1339 676 49 248 73 386 94 2039 
2209 2778 639 435 1265 1199 2113 827 2416 2433 
828 2734 1455 660 2805 1858 2585 966 1212 2795 
1637 1891 93 719 599 103 802 1027 1032 742 
2457 827 1996 1806 1496 435 2661 2209 767 1107 
202 1493 2049 2098 2218 2429 2712 648 135 2162 
2379 1257 1529 843 1274 633 324 269 2806 776 
2138 723 1219 2465 2844 943 806 1537 2299 1064 
616 1129 1509 1221 342 774 2707 989 2791 1832 
2981 973 1575 2099 353 67 440 2045 333 2149 
1332 1288 1488 2788 798 2169 2968 1841 1644 1674 
1336 2888 687 1071 2121 1750 1974 2901 1938 2859 
1328 765 709 2709 426 263 2789 641 1465 2489 
2275 911 2748 2892 1134 1736 1179 1178 1128 923 
659 1939 1869 1805 2252 1305 556 2573 2690 1877 
960 2818 2124 75 814 1392 2753 2052 831 1525 
264 1215 611 1504 313 1432 285 2008 1632 1659 
1346 2550 900 2803 2511 1587 1692 1090 214 2234 
327 2848 1902 101 2008 260 2113 1504 121 1372 
2413 680 156 225 1001 2015 1863 1443 2635 628 
2577 168 586 998 1267 905 268 2342 250 1807 
57 2691 1466 1487 2994 1439 1545 745 2221 1557 
897 405 438 988 2077 1630 1777 2206 239 1376 
984 1035 434 784 2037 2112 1445 1802 632 2090 
1504 121 1902 313 264 2603 2145 2008 2970 1364 
2549 1070 1554 166 731 150 1669 2650 1521 1963 
2723 298 248 2039 1600 1339 2821 453 127 2654 
2057 936 468 555 667 1029 481 2053 2610 1914 
2217 1777 730 464 2386 1782 2750 897 2881 1157 
1689 1572 1796 1270 456 1725 698 1192 1926 593 
1161 978 131 1828 559 2189 2439 2348 2883 2995 
1901 1849 2092 2380 593 2267 698 1030 358 141 
2581 1224 1506 1764 581 1283 1553 1045 161 2943 
1127 1104 2682 2048 1511 1776 1167 1741 2454 2966 
207 1918 2921 1943 1342 142 1452 578 1133 2939 
466 2763 1889 946 1463 505 2421 572 2704 198 
842 2509 2587 1320 2936 695 1421 286 1202 2926 
1820 762 1261 1753 1720 107 2588 182 1055 558 
1920 1162 218 1736 619 862 2087 1178 388 2066 
108 2901 2909 1335 602 687 550 323 2888 508 
999 1896 866 711 1604 2116 2300 452 1605 110 
1220 2798 489 1012 1715 2528 385 2963 770 2716 
2254 2869 2246 441 871 2395 2239 2293 92 51 
1090 2517 2956 2511 2471 2609 154 1344 662 2234 
1525 2818 254 960 75 1363 754 841 1735 2124 
2058 2112 967 2755 1108 608 318 1586 2037 2224 
2791 549 2137 1555 989 2707 2631 1636 1347 595 
1687 1644 1732 1987 2788 2356 798 985 127 1447 
2370 1977 1886 447 1174 2071 2988 1592 1317 2713 
1100 1276 2314 410 529 1607 1237 2377 2795 966 
858 2656 2642 1489 2242 1800 1645 1883 1841 505 
1343 709 1757 2789 211 1328 2281 1360 2489 2709 
300 1703 2990 771 1327 2719 2918 2301 2729 324 
2144 794 1019 2742 1904 2441 2852 1623 890 1573 
400 1017 597 2895 679 1169 2735 2175 1308 1873 
2590 1599 927 2316 951 792 1479 1625 1988 41 
2069 824 1519 807 2323 376 184 210 1795 2060 
417 2222 2424 1581 1955 1907 800 2837 861 821 
2582 2344 2565 363 2445 1987 788 45 1808 1447 
1531 2507 2268 2184 1109 955 2320 2665 737 1711 
189 2125 2075 1169 2735 1082 1635 642 1934 2589 
2462 2083 389 2375 2783 959 1423 224 2499 179 
1933 2332 656 1905 312 1119 1176 610 2968 1278 
849 1020 1570 2828 1983 833 2262 1024 2361 215 
2685 1560 2232 471 381 2766 1130 972 1914 2519 
2556 826 1083 2895 2175 130 892 203 679 2007 
631 1781 946 1296 2763 1058 1463 361 198 1780 
1903 947 2141 507 825 1023 374 233 2186 406 
1898 2189 2348 1048 1560 1972 2766 559 1425 2908 
2418 2290 1773 955 2029 535 992 1711 238 2622 
2335 130 2256 304 1767 2333 203 2307 2556 1083 
1178 388 911 56 2811 1494 266 2275 2142 862 
